Location Code,Location Name,Location Display Name,Location Type,Parent Location Code,Active Status,Test Location,Timezone,Address Line 1,Address Line 2,City,State,Zip Code,Country,Phone Number,Phone Ext.,Email,Latitude,Longitude,Location Color,Auto-Wrap Time,Show Signed in Users,Enable Wait Smarter,Allow remote check-in,Cutoff Before Closing,Check In Lead Time,Use Appointments,Future Availability Window,Appointment Cutoff Window,Summary Email Notification Time,Reminder Email Notification Time,Reminder text message notification time,Lead time for appointment booking,Concurrency Mode,Max. no of Appointments,Float Priority Mode,Change Appointemnt Status,Appointment status to change,Allow request staff,Show in widget,Use Events
"9a77b836-c1b5-45ff-a146-8004dfbe072e","dask4-La Crosse-view","dask4-La Crosse-view","Area","Default","1","Default","US Eastern Standard Time","39431 Bahringer Streets","Suite 586","Stantonside","Kansas","97789","Guinea-Bissau","869-475-5974","1","Nelda.Zieme37@yahoo.com","-18.0964","-48.4241","RGB(165,208,4)","11:35:07","1","1","0","11:35:07","11:35:07","0","15","78","11:35:07","1","0","2","null","25","2","1","Cancelled","0","0","0"
"3e089923-a5a4-4d02-89e0-45673e98a06b","0z17n-Oceanside-shire","0z17n-Oceanside-shire","Organization","Default","1","Default","UTC-02","526 Ondricka Corner","Suite 166","Colorado Springs","Idaho","56171-5301","Armenia","226-973-4988","3","Jovanny_Kihn9@yahoo.com","24.3804","-79.7136","RGB(155,166,130)","11:35:07","0","1","1","11:35:07","11:35:07","1","90","20","11:35:07","2","1","1","null","9","1","0","Completed","0","0","1"
"2fc8913e-5620-45b0-93b9-8f5b0bb32733","rsttq-Burlington-chester","rsttq-Burlington-chester","Area","Default","1","Default","Cen. Australia Standard Time","006 Arnaldo Orchard","Apt. 433","Jefferyburgh","Mississippi","23923","Tuvalu","499-394-9750","4","Justina.Nienow@yahoo.com","37.9701","-132.6892","RGB(252,216,83)","11:35:07","1","1","1","11:35:07","11:35:07","1","77","70","11:35:07","1","2","2","null","4","1","0","No Show","1","0","1"
"0bf77791-ddbf-4f0d-ad2d-a5b36c2ed0a2","5621w-Logan-borough","5621w-Logan-borough","Area","Default","1","Default","Pacific SA Standard Time","946 Heath Ferry","Apt. 593","South Geovanny","Ohio","92618-1232","Mozambique","463-307-2224","4","Timmy.Hilll@hotmail.com","-83.4849","-130.8499","RGB(162,196,210)","11:35:07","0","0","1","11:35:07","11:35:07","1","95","28","11:35:07","0","1","0","null","18","2","1","Completed","0","0","0"
"155dda1e-8b15-44b0-976e-f903f5e178e8","3taok-North Richland Hills-mouth","3taok-North Richland Hills-mouth","Department","Default","0","Default","Tokyo Standard Time","9521 Romaguera Parks","Apt. 532","White Plains","Nevada","22305-4794","Tokelau","525-671-7760","2","Kailey47@hotmail.com","31.6341","88.8465","RGB(232,41,137)","11:35:07","0","1","1","11:35:07","11:35:07","1","46","19","11:35:07","2","0","0","null","57","1","1","Completed","0","0","0"
"213cc646-2fc1-469f-a7da-3910456df703","qfkx8-Chapel Hill-burgh","qfkx8-Chapel Hill-burgh","Branch","Default","0","Default","Cen. Australia Standard Time","510 Prohaska Radial","Apt. 647","Port Blancaview","New Jersey","12522","Macedonia","212-011-4200","4","Lavonne_Mohr26@yahoo.com","-40.147","-72.8109","RGB(157,111,167)","11:35:07","1","1","1","11:35:07","11:35:07","0","32","33","11:35:07","2","0","1","null","71","3","0","Completed","1","1","1"
"642c20de-9771-4d1d-a463-a65f9a19eaa0","xcacz-Lauderhill-ville","xcacz-Lauderhill-ville","Branch","Default","0","Default","Arabic Standard Time","772 Hodkiewicz Plaza","Suite 537","Mertzburgh","California","40521","United Kingdom","320-055-1032","2","Delphine_Wiza55@gmail.com","9.826","-170.5349","RGB(244,197,83)","11:35:07","0","0","1","11:35:07","11:35:07","0","10","90","11:35:07","2","1","1","null","33","3","1","Completed","1","0","0"
"96a744b8-92c8-4234-b5f7-37fe02458c25","vij91-Burke-haven","vij91-Burke-haven","Region","Default","1","Default","Central Brazilian Standard Time","75303 Rolfson Pines","Suite 291","New Eugene","Virginia","53415-4908","Central African Republic","135-152-3507","2","Greta_Braun80@yahoo.com","17.6687","-132.4596","RGB(124,183,249)","11:35:07","0","1","0","11:35:07","11:35:07","1","36","82","11:35:07","1","0","0","null","55","2","1","Cancelled","0","1","1"
"889f0f20-a8d4-449e-8bc3-e815d20c9f83","k3rlz-Rancho Cordova-stad","k3rlz-Rancho Cordova-stad","Region","Default","0","Default","Azores Standard Time","96457 Conn Canyon","Suite 119","Lebsackstad","New Hampshire","74579","South Africa","804-236-9736","4","Richmond.Connelly@hotmail.com","76.0445","-59.199","RGB(24,204,26)","11:35:07","1","1","1","11:35:07","11:35:07","1","88","71","11:35:07","1","2","2","null","16","1","1","Completed","0","0","1"
"8a4668d2-0212-4a3d-b2d9-1e938281034f","yt462-Schaumburg-burgh","yt462-Schaumburg-burgh","Organization","Default","0","Default","Bangladesh Standard Time","64696 Ethel Stravenue","Apt. 153","North Juwanberg","North Carolina","10554-6314","Holy See (Vatican City State)","404-809-7058","1","Junior_Roberts17@yahoo.com","14.7316","-137.411","RGB(5,220,53)","11:35:07","0","1","1","11:35:07","11:35:07","1","8","56","11:35:07","2","2","2","null","25","2","1","Cancelled","0","1","1"
"ab7ddb0b-c39f-4490-8fd0-6c4ba6775e96","czbim-Bloomington-chester","czbim-Bloomington-chester","Department","Default","1","Default","Mid-Atlantic Standard Time","324 Elaina Oval","Suite 828","Country Club","Massachusetts","50046-0210","Cote d'Ivoire","540-082-3018","0","Aylin_Cummings37@yahoo.com","7.5758","-67.6477","RGB(10,49,134)","11:35:07","0","1","0","11:35:07","11:35:07","1","95","65","11:35:07","1","2","1","null","84","2","1","Completed","1","1","0"
"b59042cc-7611-4656-b541-d5f68e947d6f","peopv-West Babylon-fort","peopv-West Babylon-fort","Region","Default","1","Default","AUS Eastern Standard Time","1682 Clare Point","Suite 509","South Diegofort","Vermont","87618","Montserrat","515-768-1399","0","Janelle.Blanda@hotmail.com","54.0873","-11.9864","RGB(252,46,183)","11:35:07","0","1","1","11:35:07","11:35:07","1","47","44","11:35:07","1","0","0","null","7","1","1","Assigned","1","1","1"
"ddfa7147-c341-4f8e-9315-b314857e9293","0514k-Idaho Falls-berg","0514k-Idaho Falls-berg","Organization","Default","0","Default","Central Europe Standard Time","11772 Morissette Pines","Apt. 677","West Jaredville","Delaware","43161","United Kingdom","327-049-2039","4","Hershel12@yahoo.com","-64.7166","-30.0825","RGB(120,221,99)","11:35:07","0","1","1","11:35:07","11:35:07","0","19","12","11:35:07","1","2","1","null","82","2","0","Added","0","0","0"
"37eed0eb-b917-4178-b9b0-45e4e8a45482","91ve0-Richmond-fort","91ve0-Richmond-fort","Region","Default","1","Default","India Standard Time","669 Nolan Vista","Suite 778","North Stellamouth","Arkansas","61196-4051","Egypt","340-826-0832","4","Carolyne.Daniel@yahoo.com","63.7606","59.8041","RGB(85,83,245)","11:35:07","1","1","0","11:35:07","11:35:07","0","27","40","11:35:07","2","0","2","null","10","2","0","No Show","1","1","1"
"3439e3b4-8cda-4b77-ac8f-783fa758859f","v9pet-Sioux City-side","v9pet-Sioux City-side","Organization","Default","0","Default","GTB Standard Time","9285 Nikolaus Gardens","Apt. 936","Murrayburgh","California","34693","Guam","998-373-6420","4","Heidi.Bergnaum95@yahoo.com","-33.6327","-50.326","RGB(235,238,71)","11:35:07","0","0","1","11:35:07","11:35:07","0","62","25","11:35:07","1","1","0","null","64","2","1","Assigned","0","0","0"
"bc99b866-7361-4851-8f77-dfe4cc65643c","3cfz1-Antioch-haven","3cfz1-Antioch-haven","Department","Default","0","Default","Canada Central Standard Time","2782 Zemlak Forest","Suite 854","Lake Budland","New York","85437-5230","Honduras","134-128-2402","1","Selmer68@gmail.com","76.8736","-120.9378","RGB(232,158,76)","11:35:07","0","1","1","11:35:07","11:35:07","1","58","45","11:35:07","0","2","0","null","55","1","0","Cancelled","0","0","0"
"99ad43f1-82a8-4f1c-a8ab-2366edd687ab","56225-North Charleston-land","56225-North Charleston-land","Holding Company","Default","0","Default","West Asia Standard Time","0850 Emil Street","Apt. 580","Danielmouth","North Carolina","89982","Ethiopia","140-436-1243","0","Milton_Hane14@gmail.com","64.8729","146.0572","RGB(242,230,116)","11:35:07","1","1","0","11:35:07","11:35:07","0","1","48","11:35:07","1","2","2","null","12","2","0","Cancelled","1","1","0"
"eec36d70-01d4-45e7-87cf-4b7d94bdb734","kebsg-Springfield-mouth","kebsg-Springfield-mouth","Area","Default","1","Default","Azores Standard Time","471 Dach Track","Suite 487","Thadshire","Louisiana","18361","Martinique","019-674-1864","2","Judson.Bergnaum@yahoo.com","40.3544","-119.9022","RGB(17,63,119)","11:35:07","1","1","1","11:35:07","11:35:07","1","17","47","11:35:07","0","2","2","null","37","3","1","Cancelled","0","1","0"
"3f57491e-57b8-4a58-bf4a-6f3175145b7e","i2i2n-Montebello-stad","i2i2n-Montebello-stad","Region","Default","1","Default","New Zealand Standard Time","001 Hyatt Land","Suite 077","Cleveland","Pennsylvania","56700","Bahrain","379-125-5695","3","Elva24@yahoo.com","55.9937","148.1544","RGB(248,27,204)","11:35:07","0","0","1","11:35:07","11:35:07","0","49","39","11:35:07","2","1","1","null","16","3","1","Completed","0","0","0"
"2d22f4e6-2a4c-456a-a4aa-2999652463f8","atdie-Pflugerville-mouth","atdie-Pflugerville-mouth","Branch","Default","0","Default","Central Standard Time (Mexico)","961 Arlie Junction","Apt. 898","Ambrosetown","New Jersey","91968","Saint Barthelemy","616-259-6389","2","Katarina_Schaefer28@yahoo.com","24.6447","-5.6303","RGB(72,208,125)","11:35:07","1","1","1","11:35:07","11:35:07","0","62","6","11:35:07","1","2","1","null","1","3","1","Added","0","1","0"
"764a441a-9305-42e7-81e6-4e55d16b21f6","8ns4f-Sioux Falls-port","8ns4f-Sioux Falls-port","Area","Default","1","Default","Arab Standard Time","35904 Tina Mews","Suite 821","West Ayden","Nebraska","98553","Namibia","221-018-1007","1","Karolann72@hotmail.com","88.6868","51.6672","RGB(81,240,106)","11:35:07","1","0","1","11:35:07","11:35:07","1","57","96","11:35:07","0","0","1","null","58","1","0","No Show","0","0","0"
"a98e8aeb-b3b2-4bd3-b227-9e2041ad473e","zb0d5-Monroe-mouth","zb0d5-Monroe-mouth","Department","Default","1","Default","Tasmania Standard Time","07737 Bartoletti Port","Apt. 124","East Rhianna","Wisconsin","94840-5769","Wallis and Futuna","732-643-9031","2","Kailee_Kemmer@hotmail.com","-49.3561","38.1048","RGB(235,160,156)","11:35:07","0","1","1","11:35:07","11:35:07","1","5","23","11:35:07","1","0","2","null","55","2","1","Completed","0","0","0"
"aef4f919-39de-480b-be79-4a358225363c","l9q9b-Weymouth Town-berg","l9q9b-Weymouth Town-berg","Branch","Default","0","Default","Myanmar Standard Time","64632 Donnelly Common","Suite 910","East Odell","Wyoming","34346","American Samoa","021-898-7521","3","Alexandrine_Hudson@yahoo.com","80.4749","-81.2851","RGB(194,231,118)","11:35:07","0","1","0","11:35:07","11:35:07","0","42","37","11:35:07","1","0","2","null","16","3","0","Cancelled","1","0","0"
"3f3e21cb-3ca6-49b6-bdc7-34ed6c9cad20","8b169-High Point-mouth","8b169-High Point-mouth","Branch","Default","0","Default","SA Western Standard Time","721 Stiedemann Ranch","Suite 275","Kodymouth","Florida","70690-4326","Gabon","281-740-2596","4","Norma49@yahoo.com","11.6129","170.7372","RGB(187,15,242)","11:35:07","0","0","1","11:35:07","11:35:07","1","20","50","11:35:07","0","2","0","null","30","3","0","Added","1","0","0"
"9e8840ab-4a8b-4555-9bfa-2e43b62e4313","oazg9-Fremont-stad","oazg9-Fremont-stad","Branch","Default","1","Default","Atlantic Standard Time","03461 Halvorson Street","Apt. 745","West Ashtynville","North Dakota","20053-7420","Netherlands Antilles","548-662-5362","2","Jarrod_Ledner@gmail.com","82.7875","-28.9323","RGB(170,56,167)","11:35:07","0","1","1","11:35:07","11:35:07","0","100","71","11:35:07","0","0","0","null","12","3","0","Cancelled","0","0","1"
"085735a5-fb24-4214-a6b2-24e7bf14ca08","7vivf-Vista-stad","7vivf-Vista-stad","Area","Default","1","Default","Jordan Standard Time","36418 Zieme Circles","Suite 378","Lowellchester","Hawaii","99175-8223","Egypt","371-082-1148","1","Cleo43@hotmail.com","33.6107","-21.931","RGB(254,28,72)","11:35:07","1","0","0","11:35:07","11:35:07","1","13","58","11:35:07","0","0","2","null","4","1","0","Assigned","0","1","1"
"49adaec4-d156-463b-9404-0970c64d5812","dent8-Garden Grove-view","dent8-Garden Grove-view","Area","Default","1","Default","Bahia Standard Time","612 Ferry Burg","Suite 782","South Johannastad","Hawaii","07933","Ghana","734-991-1359","2","Natasha.Davis@hotmail.com","-47.2034","75.7553","RGB(87,168,174)","11:35:07","0","0","0","11:35:07","11:35:07","1","62","42","11:35:07","1","0","2","null","0","3","1","Assigned","0","0","0"
"41a69ccc-7aff-4f0d-b3b2-a9999aef655c","pocj3-Beaumont-ville","pocj3-Beaumont-ville","Region","Default","1","Default","Iran Standard Time","08855 Heathcote Cliff","Apt. 390","South Gregoryton","New Mexico","60733-8883","Gibraltar","108-111-7959","3","Bonita.Gislason9@gmail.com","39.745","14.7127","RGB(48,115,3)","11:35:07","1","0","1","11:35:07","11:35:07","0","35","16","11:35:07","1","2","2","null","62","2","1","Completed","1","1","1"
"575deaee-d100-4378-91ec-36970c39f388","g53gs-Lafayette-fort","g53gs-Lafayette-fort","Department","Default","1","Default","Turkey Standard Time","399 Johnson Plaza","Suite 873","Wunschview","Oklahoma","90987","Albania","392-415-1710","2","Deshawn22@hotmail.com","-75.3925","-141.6698","RGB(183,119,74)","11:35:07","0","1","1","11:35:07","11:35:07","0","90","53","11:35:07","0","0","0","null","37","1","1","Cancelled","1","0","1"
"8ab842ac-eeab-43f5-a4d1-4fc154c8ad33","vtgdr-Santa Maria-haven","vtgdr-Santa Maria-haven","Area","Default","1","Default","Argentina Standard Time","96725 Johnson Haven","Suite 459","Lake Arielshire","Hawaii","45042-8066","Malawi","506-472-5511","3","Lowell97@gmail.com","-25.9798","-152.3567","RGB(131,210,56)","11:35:07","1","1","1","11:35:07","11:35:07","1","10","72","11:35:07","2","1","1","null","11","2","0","Cancelled","0","0","1"
"86778d26-dd52-4c9d-8003-1bfd4ce778f8","0av69-Gainesville-furt","0av69-Gainesville-furt","Branch","Default","1","Default","Greenwich Standard Time","82945 Adams Mount","Apt. 988","Schambergerton","Pennsylvania","96910-2597","Spain","326-916-8640","3","Durward_Hoeger38@gmail.com","56.6208","-103.3909","RGB(141,43,13)","11:35:07","0","1","0","11:35:07","11:35:07","0","45","65","11:35:07","2","1","2","null","51","3","1","Completed","0","1","0"
"0ea9c9c5-fc7f-4d93-8097-6afecba378da","wagvv-Tallahassee-furt","wagvv-Tallahassee-furt","Region","Default","1","Default","UTC-11","2279 Turner Lodge","Apt. 038","Port Stanley","Virginia","92685","Mexico","964-974-5000","2","Earlene_Welch3@gmail.com","-75.1878","86.7476","RGB(1,77,75)","11:35:07","0","0","0","11:35:07","11:35:07","0","86","38","11:35:07","1","1","2","null","87","2","0","No Show","1","0","1"
"e0a5c02c-15ce-45c8-b378-d66b3dc9e4b4","yp2fp-Bakersfield-borough","yp2fp-Bakersfield-borough","Holding Company","Default","1","Default","India Standard Time","849 Amara Drives","Suite 240","Rolfsonside","Arkansas","43391","Tonga","564-300-8520","0","Luis26@gmail.com","-26.4159","-1.2907","RGB(98,172,114)","11:35:07","0","0","1","11:35:07","11:35:07","1","95","99","11:35:07","1","2","2","null","31","2","1","Assigned","0","0","0"
"48d05b35-1df9-4dbd-b11c-2d020a450dae","o5qt1-Kansas City-mouth","o5qt1-Kansas City-mouth","Branch","Default","0","Default","Afghanistan Standard Time","879 Orval Park","Apt. 489","Pacochaton","Utah","88954","Cook Islands","289-911-0679","2","Vivien.Wunsch87@hotmail.com","23.1462","143.5939","RGB(224,20,142)","11:35:07","0","0","0","11:35:07","11:35:07","1","55","4","11:35:07","0","0","2","null","29","3","0","Assigned","0","1","0"
"9b1ce5e5-a887-43e9-b50e-8a9a8eba9384","c8e2m-Cincinnati-view","c8e2m-Cincinnati-view","Holding Company","Default","0","Default","Myanmar Standard Time","193 Dale Crossroad","Apt. 257","Port Jevonmouth","New Jersey","99408-2663","Sierra Leone","963-072-9088","3","Isabella.Rempel61@hotmail.com","46.0099","-96.756","RGB(228,75,67)","11:35:07","1","1","1","11:35:07","11:35:07","0","82","95","11:35:07","1","1","1","null","41","2","1","Cancelled","1","0","0"
"36ced158-3bcd-4b7a-9b41-fdb731426520","upm2p-Irving-shire","upm2p-Irving-shire","Holding Company","Default","1","Default","Bahia Standard Time","906 Paolo Mountain","Apt. 843","Jacobsshire","Utah","04153-6541","Argentina","007-059-7516","0","Jeff_Boehm@gmail.com","14.0132","177.0313","RGB(169,4,113)","11:35:07","1","1","0","11:35:07","11:35:07","0","50","14","11:35:07","0","0","1","null","22","3","1","Assigned","1","1","0"
"a4898298-7431-43d9-bcd4-f69973de52c9","39fv8-Turlock-ville","39fv8-Turlock-ville","Region","Default","0","Default","Central European Standard Time","79102 Lemke Burgs","Suite 063","Dickinsonside","Indiana","90958","Guinea-Bissau","660-260-6666","0","Crawford_Fritsch@hotmail.com","-4.2123","55.1809","RGB(20,137,91)","11:35:07","0","0","0","11:35:07","11:35:07","0","17","75","11:35:07","0","2","0","null","11","2","0","Cancelled","0","0","1"
"1fa6815a-609a-4bf2-91f8-b6bf6643067a","7lsso-Niagara Falls-ton","7lsso-Niagara Falls-ton","Holding Company","Default","1","Default","W. Australia Standard Time","1381 Jessica Route","Apt. 363","West Ansel","North Carolina","64475","Senegal","722-628-1271","2","Rosario.Batz82@hotmail.com","31.7115","122.6032","RGB(211,154,111)","11:35:07","1","1","1","11:35:07","11:35:07","1","9","8","11:35:07","2","0","0","null","69","1","0","Added","0","1","1"
"2c61db32-ecc3-4b4f-9d43-e58b0129f2ce","28dyp-San Francisco-furt","28dyp-San Francisco-furt","Region","Default","1","Default","North Asia East Standard Time","3203 Zachery Hollow","Apt. 688","Bedford","Alaska","38376","Marshall Islands","092-197-2385","1","Daryl0@gmail.com","-65.301","28.1835","RGB(123,226,187)","11:35:07","0","0","0","11:35:07","11:35:07","1","39","78","11:35:07","2","0","2","null","70","1","0","Cancelled","0","0","0"
"ead192e2-5d20-4d56-a727-35542984205b","n6i6o-Redding-bury","n6i6o-Redding-bury","Region","Default","0","Default","N. Central Asia Standard Time","63291 Wolff Way","Suite 100","Lake Houstonfurt","Utah","63640","Malawi","492-978-3131","1","Cassidy.Gleichner@gmail.com","-31.6124","168.6499","RGB(128,93,230)","11:35:07","1","0","0","11:35:07","11:35:07","1","49","60","11:35:07","0","1","2","null","15","3","1","No Show","1","0","0"
"46c952cd-8244-41a0-8aab-1b0c1135eba5","3gt6l-Fontana-fort","3gt6l-Fontana-fort","Area","Default","1","Default","Pacific Standard Time (Mexico)","7542 Beier Mall","Suite 523","Abbottview","New Hampshire","03754","Western Sahara","356-613-2177","0","Jarrett.Klocko@yahoo.com","-61.3494","-146.2626","RGB(9,117,2)","11:35:07","1","0","1","11:35:07","11:35:07","0","82","45","11:35:07","0","2","1","null","57","3","1","Completed","0","1","1"
"460c9218-9045-4c51-8b8e-adfc6f48c8af","arvln-Charleston-ville","arvln-Charleston-ville","Region","Default","1","Default","Russian Standard Time","30524 Mathew Mountain","Suite 290","Wilson","Florida","25514-7552","Singapore","578-025-4636","3","Olen35@yahoo.com","11.8474","-48.0915","RGB(129,34,188)","11:35:07","0","1","1","11:35:07","11:35:07","1","34","64","11:35:07","0","2","2","null","29","2","1","Completed","1","1","1"
"8cdfa95d-0c62-43ce-abd0-8d2974258395","z9r0b-Huntersville-ville","z9r0b-Huntersville-ville","Region","Default","0","Default","Pacific SA Standard Time","8079 Nikolaus Mall","Suite 621","New Katlynn","Missouri","29360-4839","Slovenia","820-539-9107","3","Kylee96@hotmail.com","66.9452","-46.6043","RGB(126,180,98)","11:35:07","1","1","0","11:35:07","11:35:07","0","28","41","11:35:07","0","2","0","null","95","2","0","Cancelled","0","1","0"
"232453a5-3e4e-4cf8-a807-a12d84500a3e","ai7jw-Palm Springs-haven","ai7jw-Palm Springs-haven","Region","Default","1","Default","Arab Standard Time","1300 Reinger Mountains","Suite 204","Lake Bettie","Iowa","00500","Angola","073-044-3922","2","Imogene.Bartell@yahoo.com","26.3685","-112.2237","RGB(123,32,61)","11:35:07","1","0","0","11:35:07","11:35:07","0","42","36","11:35:07","2","2","0","null","63","1","1","Cancelled","0","0","1"
"3d0a4626-492a-4b1c-b873-c308a2d8472a","6qd5l-Bonita Springs-stad","6qd5l-Bonita Springs-stad","Branch","Default","0","Default","Jordan Standard Time","624 Pearlie Corners","Suite 194","Bowling Green","Nebraska","44612-9560","Netherlands","158-011-9350","3","Luz.Schoen7@yahoo.com","77.635","-47.9893","RGB(77,85,105)","11:35:07","1","0","0","11:35:07","11:35:07","1","89","22","11:35:07","0","1","2","null","9","1","1","Completed","0","0","1"
"6c989d75-794d-45b4-a8d6-8bf89922f0f3","y0tmn-Cupertino-burgh","y0tmn-Cupertino-burgh","Organization","Default","0","Default","Middle East Standard Time","8660 Cummerata Turnpike","Apt. 621","Stefaniehaven","Arkansas","46024","Costa Rica","011-866-9380","2","Kaylin.Haag89@yahoo.com","-19.0609","-108.1087","RGB(145,92,147)","11:35:07","0","0","1","11:35:07","11:35:07","0","82","63","11:35:07","2","0","1","null","13","1","1","Assigned","0","0","0"
"8760018d-2b8c-44b8-b8e3-21177cea8de7","9kv00-Suffolk-chester","9kv00-Suffolk-chester","Department","Default","0","Default","Tokyo Standard Time","8988 Yasmin Mount","Suite 015","Waukegan","Alaska","92617","Comoros","993-030-4726","2","Eldon79@gmail.com","35.9272","-144.0275","RGB(88,255,117)","11:35:07","1","1","0","11:35:07","11:35:07","0","85","61","11:35:07","2","0","1","null","40","2","0","Completed","0","0","0"
"0877d76b-ae44-4883-a30f-0ae09f2b1bd6","o7hyj-Cupertino-bury","o7hyj-Cupertino-bury","Region","Default","0","Default","Greenland Standard Time","18784 Moore Vista","Apt. 984","East Dorianstad","Nevada","02107","Democratic People's Republic of Korea","693-194-3121","4","Christiana.Mosciski@hotmail.com","-12.4374","84.5543","RGB(182,48,25)","11:35:07","0","0","1","11:35:07","11:35:07","1","29","81","11:35:07","0","0","1","null","48","3","0","Cancelled","0","1","0"
"dd21e877-f803-4eaa-b475-e237ee07978e","fom2a-Antelope-shire","fom2a-Antelope-shire","Department","Default","0","Default","W. Europe Standard Time","177 Jamey Bypass","Suite 335","Lake Mazieville","Arkansas","72612-9068","Turkey","546-041-9324","0","Lew76@yahoo.com","41.9593","151.9918","RGB(195,191,182)","11:35:07","0","1","0","11:35:07","11:35:07","1","30","24","11:35:07","0","2","0","null","47","2","1","Cancelled","0","1","0"
"4c2b5aab-9b68-46e0-b2e1-db2d85ff6278","wa671-Lincoln-borough","wa671-Lincoln-borough","Region","Default","1","Default","W. Central Africa Standard Time","9650 Brooklyn Lakes","Suite 520","Waterbury","Nevada","97335","Armenia","922-794-0508","0","Aditya_Langosh@yahoo.com","27.3487","96.3882","RGB(182,113,65)","11:35:07","0","0","1","11:35:07","11:35:07","1","51","78","11:35:07","2","2","2","null","54","3","1","Cancelled","0","1","0"
"ec2adf16-9b4f-4439-83da-0ab696e78322","33qhx-Brentwood-stad","33qhx-Brentwood-stad","Holding Company","Default","0","Default","West Asia Standard Time","68432 Odie Cliff","Apt. 229","Lake Esteban","Kentucky","48294","Slovakia (Slovak Republic)","679-144-4864","4","Kayley_Kuhlman@gmail.com","-10.2133","57.6899","RGB(35,152,239)","11:35:07","1","1","0","11:35:07","11:35:07","1","46","65","11:35:07","0","2","2","null","45","2","1","Cancelled","0","1","1"
"5d7e7f1f-9843-44d5-9d3f-6ce6e2d84ce4","mnca5-Apple Valley-chester","mnca5-Apple Valley-chester","Holding Company","Default","0","Default","Central Brazilian Standard Time","215 Kiley Gardens","Apt. 590","East Ashleechester","Vermont","43307","Luxembourg","628-543-5334","1","Malachi_Miller20@yahoo.com","61.8933","-57.5196","RGB(72,253,21)","11:35:07","1","1","0","11:35:07","11:35:07","0","50","67","11:35:07","1","0","1","null","83","2","1","Added","1","0","0"
"193a6f4b-9c8e-4c7e-b8a6-51aed6593307","9gu3k-Upland-view","9gu3k-Upland-view","Organization","Default","1","Default","Newfoundland Standard Time","48803 Braun Well","Suite 470","North Tellychester","Wisconsin","20608","Falkland Islands (Malvinas)","040-094-2696","2","Suzanne_Boehm30@hotmail.com","51.6073","-17.2423","RGB(169,121,218)","11:35:07","1","1","1","11:35:07","11:35:07","0","11","55","11:35:07","0","0","2","null","54","2","0","Added","0","0","0"
"f15da639-52d4-43f7-9e96-c5b10d010ab8","uux9n-Kannapolis-bury","uux9n-Kannapolis-bury","Region","Default","0","Default","E. Africa Standard Time","671 Alford Road","Suite 073","South Fleta","Pennsylvania","73939-3589","China","553-892-2942","2","Brisa.Schmitt58@gmail.com","84.1989","-123.6508","RGB(250,201,138)","11:35:07","1","0","0","11:35:07","11:35:07","1","17","83","11:35:07","2","2","0","null","9","1","1","Completed","1","0","0"
"1bff733f-8b48-4d40-b1ac-407c60191d8e","5z6hv-Gilroy-mouth","5z6hv-Gilroy-mouth","Organization","Default","0","Default","UTC+12","931 Akeem Port","Apt. 834","South Darlene","Rhode Island","45996","Kenya","797-631-0835","1","Tess21@gmail.com","-46.5922","-3.5235","RGB(232,123,198)","11:35:07","1","0","0","11:35:07","11:35:07","1","43","44","11:35:07","1","2","1","null","71","1","1","No Show","1","1","0"
"63502f83-03f3-4c7c-ba60-560633ecb95e","yb690-Potomac-chester","yb690-Potomac-chester","Area","Default","0","Default","Hawaiian Standard Time","536 Chanelle Drive","Suite 195","Jaquelinefurt","Mississippi","27854","Poland","019-512-7989","2","Devon_Conroy@hotmail.com","-52.3111","-41.3974","RGB(121,52,59)","11:35:07","0","0","0","11:35:07","11:35:07","0","23","17","11:35:07","2","0","2","null","16","2","1","Assigned","0","1","1"
"da8d705c-9b87-4d74-97b5-92e4400685f8","2wz6q-Hoover-port","2wz6q-Hoover-port","Area","Default","0","Default","Mountain Standard Time (Mexico)","9565 Bria Roads","Suite 419","Lake Ikeside","Utah","88284-1474","Palestinian Territory","928-170-3413","4","Orie33@hotmail.com","37.9944","-77.4294","RGB(68,181,221)","11:35:07","0","0","0","11:35:07","11:35:07","0","58","24","11:35:07","1","0","0","null","2","2","0","Completed","1","0","0"
"dd02369d-1a97-40df-8f18-3abc1ca68c76","fx9og-Greensboro-borough","fx9og-Greensboro-borough","Department","Default","1","Default","Kaliningrad Standard Time","336 Era Corner","Apt. 447","Oxnard","Michigan","78875","Hungary","859-774-6740","3","Lazaro.Kerluke42@yahoo.com","65.0954","21.2087","RGB(5,100,115)","11:35:07","0","1","0","11:35:07","11:35:07","0","73","5","11:35:07","1","1","2","null","86","2","0","Assigned","1","1","0"
"a5085fa8-4ff8-42d6-89c7-d223aa831690","5b6a6-Kendale Lakes-chester","5b6a6-Kendale Lakes-chester","Holding Company","Default","1","Default","Vladivostok Standard Time","47470 Ratke Parks","Apt. 506","Schinnerfurt","Utah","34386","Togo","308-670-4687","0","Jacques91@hotmail.com","61.7175","-177.5372","RGB(31,250,190)","11:35:07","0","1","0","11:35:07","11:35:07","0","11","86","11:35:07","2","0","0","null","27","1","0","Assigned","0","1","0"
